id_hospital,nome,telemovel,emergencia,ehr,cod_postal,estado,cidade,morada,id_tipo,id_dono
30122,"BANNER GATEWAY MEDICAL CENTER",4805432000,VERDADEIRO,VERDADEIRO,85234,AZ,GILBERT,"1900 NORTH HIGLEY ROAD",1,9
30123,"SCOTTSDALE THOMPSON PEAK MEDICAL CENTER",4803247004,VERDADEIRO,VERDADEIRO,85255,AZ,SCOTTSDALE,"7400 EAST THOMPSON PEAK PARKWAY",1,6
30130,"BANNER IRONWOOD MEDICAL CENTER",4803944030,VERDADEIRO,VERDADEIRO,85140,AZ,"SAN TAN VALLEY","37000 NORTH GANTZEL ROAD",1,10
30131,"O.A.S.I.S. HOSPITAL",6027977700,FALSO,VERDADEIRO,85008,AZ,PHOENIX,"750 NORTH 40TH STREET",1,10
30132,"FLORENCE HOSPITAL AT ANTHEM, LLC",5204242060,VERDADEIRO,VERDADEIRO,85132,AZ,FLORENCE,"4545 NORTH HUNT HIGHWAY",1,6
30134,"BANNER GOLDFIELD MEDICAL CENTER",4807333300,VERDADEIRO,VERDADEIRO,85120,AZ,"APACHE JUNCTION","2050 WEST SOUTHERN AVENUE",1,9
30136,"DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL",6235845100,VERDADEIRO,,85339,AZ,LAVEEN,"7171 SOUTH 51ST AVENUE",1,6
30137,"GREEN VALLEY HOSPITAL",5203934710,VERDADEIRO,,85614,AZ,"GREEN VALLEY","4455 SOUTH I-19 FRONTAGE ROAD",1,6
31300,"WICKENBURG COMMUNITY HOSPITAL",9286845421,VERDADEIRO,VERDADEIRO,85390,AZ,WICKENBURG,"520 ROSE LANE",3,10
31301,"BENSON HOSPITAL",5205862261,VERDADEIRO,VERDADEIRO,85602,AZ,BENSON,"450 SOUTH OCOTILLO AVENUE",3,1
31302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",5203843541,VERDADEIRO,VERDADEIRO,85643,AZ,WILLCOX,"901 WEST REX ALLEN DRIVE",3,1
31304,"PAGE HOSPITAL",9286452424,VERDADEIRO,VERDADEIRO,86040,AZ,PAGE,"501 NORTH NAVAJO DRIVE",3,1
31305,"HOPI HEALTH CARE CENTER",9287376000,FALSO,VERDADEIRO,86042,AZ,POLACCA,"HIGHWAY 264, MILEPOST 388",3,7
31307,"PARKER INDIAN HEALTH CENTER",9286692137,VERDADEIRO,VERDADEIRO,85344,AZ,PARKER,"12033 AGENCY ROAD",3,2
31308,"HUHU KAM MEMORIAL HOSPITAL",5205623321,VERDADEIRO,VERDADEIRO,85147,AZ,SACATON,"483 WEST SEED FARM ROAD",3,1
31309,"SAGE MEMORIAL HOSPITAL",9287554541,FALSO,,86505,AZ,GANADO,"STATE ROUTE 264 SOUTH 191",3,10
31311,"LITTLE COLORADO MEDICAL CENTER",9282894691,VERDADEIRO,VERDADEIRO,86047,AZ,WINSLOW,"1501 NORTH WILLIAMSON AVENUE",3,10
31312,"COPPER QUEEN COMMUNITY HOSPITAL",5204326401,VERDADEIRO,VERDADEIRO,85603,AZ,BISBEE,"101 COLE AVENUE",3,10
31313,"HOLY CROSS HOSPITAL",5202853000,VERDADEIRO,VERDADEIRO,85621,AZ,NOGALES,"1171 WEST TARGET RANGE ROAD",3,6
31314,"COBRE VALLEY REGIONAL MEDICAL CENTER",9284021122,VERDADEIRO,VERDADEIRO,85501,AZ,GLOBE,"5880 SOUTH HOSPITAL DRIVE",3,10
31315,"WHITE MOUNTAIN REGIONAL MEDICAL CENTER",9283334368,VERDADEIRO,VERDADEIRO,85938,AZ,SPRINGERVILLE,"118 SOUTH MOUNTAIN AVENUE",3,10
31317,"LA PAZ REGIONAL HOSPITAL",9286699201,VERDADEIRO,VERDADEIRO,85344,AZ,PARKER,"1200 WEST MOHAVE ROAD",3,10
33301,"LOS NINOS HOSPITAL, INC.",6029547311,FALSO,VERDADEIRO,85016,AZ,PHOENIX,"2303 EAST THOMAS",2,10
33302,"PHOENIX CHILDREN'S HOSPITAL",6029331000,FALSO,VERDADEIRO,85016,AZ,PHOENIX,"1919 EAST THOMAS ROAD",2,10
33303,"HACIENDA CHILDREN'S HOSPITAL, INC.",6022434231,FALSO,VERDADEIRO,85210,AZ,MESA,"610 WEST JEROME AVENUE",2,6
40001,"SILOAM SPRINGS REGIONAL HOSPITAL",4795244141,VERDADEIRO,VERDADEIRO,72761,AR,"SILOAM SPRINGS","603 NORTH PROGRESS AVENUE",1,9
40002,"JOHNSON REGIONAL MEDICAL CENTER",4797545454,VERDADEIRO,VERDADEIRO,72830,AR,CLARKSVILLE,"1100 EAST POPLAR STREET",1,10
40004,"WASHINGTON REGIONAL MEDICAL CENTER",4794635113,VERDADEIRO,VERDADEIRO,72703,AR,FAYETTEVILLE,"3215 N NORTH HILLS BOULEVARD",1,10
40007,"CHI-ST VINCENT INFIRMARY",5015523000,VERDADEIRO,VERDADEIRO,72205,AR,"LITTLE ROCK","TWO ST VINCENT CIRCLE",1,10
40010,"MERCY HOSPITAL NORTHWEST ARKANSAS",4793388000,VERDADEIRO,VERDADEIRO,72758,AR,ROGERS,"2710 SOUTH RIFE MEDICAL LANE",1,8
40011,"CHAMBERS MEMORIAL HOSPITAL",4794952241,VERDADEIRO,VERDADEIRO,72833,AR,DANVILLE,"719 DETROIT STREET",1,10
40014,"WHITE COUNTY MEDICAL CENTER",5012783100,VERDADEIRO,VERDADEIRO,72143,AR,SEARCY,"3214 EAST RACE AVENUE",1,10
40015,"MENA REGIONAL HEALTH SYSTEM",4793946100,VERDADEIRO,VERDADEIRO,71953,AR,MENA,"311 NORTH MORROW STREET",1,3
40016,"UAMS MEDICAL CENTER",5016865000,VERDADEIRO,VERDADEIRO,72205,AR,"LITTLE ROCK","4301 WEST MARKHAM STREET MAIL SLOT 612",1,4
40017,"NORTH ARKANSAS REGIONAL MEDICAL CENTER",8704144000,VERDADEIRO,VERDADEIRO,72601,AR,HARRISON,"620 NORTH MAIN STREET",1,9
40018,"SPARKS MEDICAL CENTER - VAN BUREN",4794743401,VERDADEIRO,VERDADEIRO,72956,AR,"VAN BUREN","EAST MAIN AND SOUTH 20TH STREET",1,6
40019,"FORREST CITY MEDICAL CENTER",8702610000,VERDADEIRO,VERDADEIRO,72335,AR,"FORREST CITY","1601 NEWCASTLE ROAD",1,6
40020,"ST BERNARDS MEDICAL CENTER",8709724100,VERDADEIRO,VERDADEIRO,72401,AR,JONESBORO,"225 E JACKSON",1,10
40022,"NORTHWEST MEDICAL CENTER-SPRINGDALE",4797515711,VERDADEIRO,VERDADEIRO,72764,AR,SPRINGDALE,"609 WEST MAPLE AVENUE",1,6
40026,"CHI ST. VINCENT HOSPITAL HOT SPRINGS",5016221000,VERDADEIRO,VERDADEIRO,71903,AR,"HOT SPRINGS","300 WERNER STREET",1,8
40027,"BAXTER REGIONAL MEDICAL CENTER",8705081000,VERDADEIRO,VERDADEIRO,72653,AR,"MOUNTAIN HOME","624 HOSPITAL DRIVE",1,10
40029,"CONWAY REGIONAL MEDICAL CENTER",5013293831,VERDADEIRO,VERDADEIRO,72034,AR,CONWAY,"2302 COLLEGE AVENUE",1,10
40036,"BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK",5012023000,VERDADEIRO,VERDADEIRO,72117,AR,"NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE",1,10
40039,"ARKANSAS METHODIST MEDICAL CENTER",8702397000,VERDADEIRO,VERDADEIRO,72450,AR,PARAGOULD,"900 WEST KINGSHIGHWAY",1,10
40041,"ST MARYS REGIONAL MEDICAL CENTER",4799682841,VERDADEIRO,VERDADEIRO,72801,AR,RUSSELLVILLE,"1808 WEST MAIN STREET",1,6
40047,"FIVE RIVERS MEDICAL CENTER",8708926000,VERDADEIRO,VERDADEIRO,72455,AR,POCAHONTAS,"2801 MEDICAL CENTER DRIVE",1,10
40050,"OUACHITA COUNTY MEDICAL CENTER",8708361000,VERDADEIRO,VERDADEIRO,71701,AR,CAMDEN,"638 CALIFORNIA AVENUE",1,10
40051,"DREW MEMORIAL HOSPITAL",8703672411,VERDADEIRO,VERDADEIRO,71655,AR,MONTICELLO,"778 SCOGIN DRIVE",1,10
40055,"SPARKS REGIONAL MEDICAL CENTER",4794414000,VERDADEIRO,VERDADEIRO,72902,AR,"FORT SMITH","1001 TOWSON AVENUE",1,6
40062,"MERCY HOSPITAL FORT SMITH",4793146000,VERDADEIRO,VERDADEIRO,72917,AR,"FORT SMITH","7301 ROGERS AVE",1,10
40067,"MAGNOLIA HOSPITAL",8702353000,VERDADEIRO,VERDADEIRO,71754,AR,MAGNOLIA,"101 HOSPITAL DRIVE",1,3
40069,"GREAT RIVER MEDICAL CENTER",8708387300,VERDADEIRO,VERDADEIRO,72315,AR,BLYTHEVILLE,"1520 N DIVISION STREET",1,9
40071,"JEFFERSON REGIONAL MEDICAL CENTER",8705417100,VERDADEIRO,VERDADEIRO,71603,AR,"PINE BLUFF","1600 WEST 40TH AVENUE",1,10
40072,"BAPTIST HEALTH MEDICAL CENTER-STUTTGART",8706733511,VERDADEIRO,VERDADEIRO,72160,AR,STUTTGART,"1703 NORTH BUERKLE ST",1,10
40074,"NORTH METRO MEDICAL CENTER",5019857000,VERDADEIRO,,72076,AR,JACKSONVILLE,"1400 BRADEN STREET",1,6
40076,"BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY",5013321000,VERDADEIRO,VERDADEIRO,72104,AR,MALVERN,"1001 SCHNEIDER DRIVE",1,10
40078,"NATIONAL PARK MEDICAL CENTER",5013211000,VERDADEIRO,VERDADEIRO,71901,AR,"HOT SPRINGS","1910 MALVERN AVENUE",1,6
40084,"SALINE MEMORIAL HOSPITAL",5017766000,VERDADEIRO,VERDADEIRO,72015,AR,BENTON,"#1 MEDICAL PARK DRIVE",1,6
40085,"HELENA REGIONAL MEDICAL CENTER",8703385800,VERDADEIRO,VERDADEIRO,72342,AR,HELENA,"1801 MARTIN LUTHER KING JR DRIVE",1,6
40088,"MEDICAL CENTER SOUTH ARKANSAS",8708632000,VERDADEIRO,VERDADEIRO,71731,AR,"EL DORADO","700 WEST GROVE STREET",1,6
40114,"BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK",5012022000,VERDADEIRO,VERDADEIRO,72205,AR,"LITTLE ROCK","9601 INTERSTATE 630, EXIT 7",1,10
40118,"NEA BAPTIST MEMORIAL HOSPITAL",8709727000,VERDADEIRO,VERDADEIRO,72401,AR,JONESBORO,"4800 EAST JOHNSON AVENUE",1,10
40119,"WHITE RIVER MEDICAL CENTER",8702621200,VERDADEIRO,VERDADEIRO,72503,AR,BATESVILLE,"1710 HARRISON STREET",1,10
40132,"LEVI HOSPITAL",5016241281,VERDADEIRO,,71901,AR,"HOT SPRINGS","300 PROSPECT AVE",1,10
40134,"ARKANSAS HEART HOSPITAL, LLC",5012197000,VERDADEIRO,VERDADEIRO,72211,AR,"LITTLE ROCK","1701 S SHACKLEFORD ROAD",1,6
40137,"ST VINCENT MEDICAL CENTER/NORTH",5015527100,VERDADEIRO,VERDADEIRO,72120,AR,SHERWOOD,"2215 WILDWOOD AVENUE",1,8
40147,"ARKANSAS SURGICAL HOSPITAL",5017488000,VERDADEIRO,VERDADEIRO,72118,AR,"NO LITTLE ROCK","5201 NORTH SHORE DRIVE",1,5
40152,"NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL",4795717002,VERDADEIRO,VERDADEIRO,72703,AR,FAYETTEVILLE,"3873 NORTH PARKVIEW DRIVE",1,6
40153,"WADLEY REGIONAL MEDICAL CENTER AT HOPE",8707223800,VERDADEIRO,VERDADEIRO,71801,AR,HOPE,"2001 SOUTH MAIN",1,6
40154,"BAPTIST HEALTH MEDICAL CENTER-CONWAY",5015852000,VERDADEIRO,,72032,AR,CONWAY,"1555 EXCHANGE AVENUE",1,10
41300,"NORTH LOGAN MERCY HOSPITAL",4799636101,VERDADEIRO,VERDADEIRO,72855,AR,PARIS,"500 EAST ACADEMY",3,8
41302,"RIVER VALLEY MEDICAL CENTER",4792294677,VERDADEIRO,VERDADEIRO,72834,AR,DARDANELLE,"200 NORTH THIRD STREET",3,6
41303,"MERCY HOSPITAL TURNER MEMORIAL",4796674138,VERDADEIRO,VERDADEIRO,72949,AR,OZARK,"801 WEST RIVER STREET",3,10
41304,"EUREKA SPRINGS HOSPITAL, LLC",4792537400,VERDADEIRO,VERDADEIRO,72632,AR,"EUREKA SPRINGS","24 NORRIS STREET",3,6
41305,"MERCY HOSPITAL WALDRON",4796374135,VERDADEIRO,VERDADEIRO,72958,AR,WALDRON,"1341 WEST SIXTH STREET",3,10
41306,"COMMUNITY MEDICAL CENTER IZARD COUNTY",8702973726,VERDADEIRO,VERDADEIRO,72519,AR,"CALICO ROCK","103 GRASSE STREET",3,10
41307,"CROSSRIDGE COMMUNITY HOSPITAL",8702383300,VERDADEIRO,VERDADEIRO,72396,AR,WYNNE,"310 SOUTH FALLS BOULEVARD",3,8
41308,"MCGEHEE HOSPITAL",8702225600,VERDADEIRO,VERDADEIRO,71654,AR,MCGEHEE,"900 SOUTH THIRD STREET",3,10
41309,"LAWRENCE MEMORIAL HOSPITAL",8708861200,VERDADEIRO,VERDADEIRO,72476,AR,"WALNUT RIDGE","1309 WEST MAIN",3,3
41310,"STONE COUNTY MEDICAL CENTER",8702694361,VERDADEIRO,VERDADEIRO,72560,AR,"MOUNTAIN VIEW","2106 EAST MAIN STREET",3,10
41311,"HOWARD MEMORIAL HOSPITAL",8708454400,VERDADEIRO,VERDADEIRO,71852,AR,NASHVILLE,"130 MEDICAL CIRCLE",3,10
41312,"BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS",5018873000,VERDADEIRO,VERDADEIRO,72543,AR,"HEBER SPRINGS","1800 BYPASS ROAD",3,10
41313,"OZARK HEALTH",5017457000,VERDADEIRO,VERDADEIRO,72031,AR,CLINTON,"2500 HIGHWAY 65 SOUTH",3,10
41314,"DEWITT HOSPITAL & NURSING HOME, INC",8709463571,VERDADEIRO,VERDADEIRO,72042,AR,"DE WITT","1641 WHITEHEAD DRIVE",3,10
41316,"SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER",8705637000,VERDADEIRO,VERDADEIRO,72370,AR,OSCEOLA,"611 WEST LEE AVENUE",3,3
41317,"DALLAS COUNTY MEDICAL CENTER",8703526300,VERDADEIRO,VERDADEIRO,71742,AR,FORDYCE,"201 CLIFTON STREET",3,3
41318,"MERCY HOSPITAL BOONEVILLE",4796752800,VERDADEIRO,VERDADEIRO,72927,AR,BOONEVILLE,"880 WEST MAIN",3,10
41319,"DE QUEEN MEDICAL CENTER, INC",8705844111,VERDADEIRO,VERDADEIRO,71832,AR,"DE QUEEN","1306 WEST COLLIN RAYE DRIVE",3,6
41320,"LITTLE RIVER MEMORIAL HOSPITAL",8708985011,VERDADEIRO,VERDADEIRO,71822,AR,ASHDOWN,"451 WEST LOCKE STREET",3,9
41321,"BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA",8702452622,VERDADEIRO,VERDADEIRO,71923,AR,ARKADELPHIA,"3050 TWIN RIVERS DRIVE",3,10
41322,"FULTON COUNTY HOSPITAL",8708952691,VERDADEIRO,VERDADEIRO,72576,AR,SALEM,"679 NORTH MAIN STREET",3,3
41323,"ASHLEY COUNTY MEDICAL CENTER",8703644111,VERDADEIRO,VERDADEIRO,71635,AR,CROSSETT,"1015 UNITY ROAD",3,10
41324,"CHI ST VINCENT MORRILTON",5019772300,VERDADEIRO,VERDADEIRO,72110,AR,MORRILTON,"#4 HOSPITAL DRIVE",3,8
41326,"DELTA MEMORIAL HOSPITAL",8703824303,VERDADEIRO,VERDADEIRO,71639,AR,DUMAS,"811 HIGHWAY 65 SOUTH",3,10
41327,"BRADLEY COUNTY MEDICAL CENTER",8702263731,VERDADEIRO,VERDADEIRO,71671,AR,WARREN,"404 SOUTH BRADLEY STREET",3,10
41328,"CHICOT MEMORIAL MEDICAL CENTER",8702655351,VERDADEIRO,VERDADEIRO,71653,AR,"LAKE VILLAGE","2729 SOUTH HIGHWAY 65 & 82",3,10
41329,"MERCY HOSPITAL BERRYVILLE",8704233355,VERDADEIRO,VERDADEIRO,72616,AR,BERRYVILLE,"214 CARTER STREET",3,10
41330,"PIGGOTT COMMUNITY HOSPITAL",8705983881,VERDADEIRO,VERDADEIRO,72454,AR,PIGGOTT,"1206 GORDON DUCKWORTH DRIVE",3,3
41331,"OZARKS COMMUNITY HOSPITAL OF GRAVETTE",4797875291,VERDADEIRO,VERDADEIRO,72736,AR,GRAVETTE,"1101 JACKSON STREET SW",3,6
43300,"ARKANSAS CHILDREN'S HOSPITAL",5013641100,VERDADEIRO,VERDADEIRO,72202,AR,"LITTLE ROCK","1 CHILDREN'S WAY, SLOT 301",2,10
50002,"ST ROSE HOSPITAL",5107826200,VERDADEIRO,VERDADEIRO,94545,CA,HAYWARD,"27200 CALAROGA AVE",1,8
50006,"ST JOSEPH HOSPITAL",7074458121,VERDADEIRO,VERDADEIRO,95501,CA,EUREKA,"2700 DOLBEER ST",1,10
50007,"MILLS-PENINSULA MEDICAL CENTER",6506965270,VERDADEIRO,VERDADEIRO,94010,CA,BURLINGAME,"1501 TROUSDALE DRIVE",1,10
50008,"CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP",4156006000,VERDADEIRO,VERDADEIRO,94117,CA,"SAN FRANCISCO","601 DUBOCE AVE",1,9
50009,"QUEEN OF THE VALLEY MEDICAL CENTER",7072524411,VERDADEIRO,VERDADEIRO,94558,CA,NAPA,"1000 TRANCAS ST",1,8
50013,"ST HELENA HOSPITAL",7079633611,FALSO,VERDADEIRO,94574,CA,"SAINT HELENA","10 WOODLAND ROAD",1,10
50014,"SUTTER AMADOR HOSPITAL",2092237500,VERDADEIRO,VERDADEIRO,95642,CA,JACKSON,"200 MISSION BLVD",1,10
50017,"MERCY GENERAL HOSPITAL",9164534453,FALSO,VERDADEIRO,95819,CA,SACRAMENTO,"4001 J ST",1,8
50018,"PACIFIC ALLIANCE MEDICAL CENTER",2136248411,FALSO,VERDADEIRO,90012,CA,"LOS ANGELES","531 W COLLEGE ST",1,6
50022,"RIVERSIDE COMMUNITY HOSPITAL",9517883000,VERDADEIRO,VERDADEIRO,92501,CA,RIVERSIDE,"4445 MAGNOLIA AVENUE",1,6
50024,"PARADISE VALLEY HOSPITAL",6194704321,VERDADEIRO,VERDADEIRO,91950,CA,"NATIONAL CITY","2400 EAST 4TH ST",1,6
50025,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR",6195436222,VERDADEIRO,VERDADEIRO,92103,CA,"SAN DIEGO","200 WEST ARBOR DRIVE",1,9
50026,"GROSSMONT HOSPITAL",6194650711,VERDADEIRO,VERDADEIRO,91942,CA,"LA MESA","5555 GROSSMONT CENTER DRIVE BOX 58",1,1
50028,"MAD RIVER COMMUNITY HOSPITAL",7078223621,VERDADEIRO,VERDADEIRO,95521,CA,ARCATA,"3800 JANES RD",1,6
50030,"OROVILLE HOSPITAL",5305338500,VERDADEIRO,VERDADEIRO,95966,CA,OROVILLE,"2767 OLIVE HIGHWAY",1,10
50036,"BAKERSFIELD MEMORIAL HOSPITAL",6613271792,VERDADEIRO,VERDADEIRO,93301,CA,BAKERSFIELD,"420 34TH ST",1,10
50038,"SANTA CLARA VALLEY MEDICAL CENTER",4088855000,VERDADEIRO,VERDADEIRO,95128,CA,"SAN JOSE","751 SOUTH BASCOM AVENUE",1,3
50039,"ENLOE MEDICAL CENTER",5303327300,VERDADEIRO,VERDADEIRO,95926,CA,CHICO,"1531 ESPLANADE",1,10
50040,"LAC/OLIVE VIEW-UCLA MEDICAL CENTER",8183641555,VERDADEIRO,VERDADEIRO,91342,CA,SYLMAR,"14445 OLIVE VIEW DRIVE",1,9
50042,"ST ELIZABETH COMMUNITY HOSPITAL",5305298012,VERDADEIRO,VERDADEIRO,96080,CA,"RED BLUFF","2550 SISTER MARY COLUMBA DRIVE",1,8
50043,"ALTA BATES SUMMIT MEDICAL CENTER",5106554000,VERDADEIRO,VERDADEIRO,94609,CA,OAKLAND,"350 HAWTHORNE AVENUE",1,10
50045,"EL CENTRO REGIONAL MEDICAL CENTER",7603397100,VERDADEIRO,VERDADEIRO,92243,CA,"EL CENTRO","1415 ROSS AVENUE",1,3
50047,"CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP",4156006000,VERDADEIRO,VERDADEIRO,94115,CA,"SAN FRANCISCO","2333 BUCHANAN STREET",1,10
50054,"SAN GORGONIO MEMORIAL HOSPITAL",9518451121,VERDADEIRO,VERDADEIRO,92220,CA,BANNING,"600 NORTH HIGHLAND SPRINGS AVENUE",1,1
50055,"CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS",4156416562,VERDADEIRO,VERDADEIRO,94110,CA,"SAN FRANCISCO","3555 CESAR CHAVEZ STREET",1,8
50056,"ANTELOPE VALLEY HOSPITAL",6619495000,VERDADEIRO,VERDADEIRO,93534,CA,LANCASTER,"1600 W AVE J",1,1
50057,"KAWEAH DELTA MEDICAL CENTER",5596242000,VERDADEIRO,VERDADEIRO,93291,CA,VISALIA,"400 W MINERAL KING AVE",1,1
50058,"GLENDALE MEM HOSPITAL & HLTH CENTER",8185021900,VERDADEIRO,VERDADEIRO,91204,CA,GLENDALE,"1420 S CENTRAL AVE",1,10
50060,"COMMUNITY REGIONAL MEDICAL CENTER",5594596000,VERDADEIRO,VERDADEIRO,93721,CA,FRESNO,"2823 FRESNO STREET",1,10
50063,"HOLLYWOOD PRESBYTERIAN MEDICAL CENTER",2134133000,VERDADEIRO,VERDADEIRO,90027,CA,"LOS ANGELES","1300 N VERMONT AVE",1,6
50067,"OAK VALLEY HOSPITAL DISTRICT",2098473011,VERDADEIRO,VERDADEIRO,95361,CA,OAKDALE,"350 S OAK AVE",1,1
50069,"ST JOSEPH HOSPITAL",7146339111,VERDADEIRO,VERDADEIRO,92868,CA,ORANGE,"1100 WEST STEWART DR",1,8
50070,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO",6507423200,VERDADEIRO,VERDADEIRO,94080,CA,"SOUTH SAN FRANCISCO","1200 EL CAMINO REAL",1,10
50071,"KAISER FOUNDATION HOSPITAL-SANTA CLARA",4082366400,VERDADEIRO,VERDADEIRO,95051,CA,"SANTA CLARA","700 LAWRENCE EXPRESSWAY",1,10
50072,"KAISER FOUNDATION HOSPITAL - WALNUT CREEK",9252954000,VERDADEIRO,VERDADEIRO,94596,CA,"WALNUT CREEK","1425 S MAIN STREET",1,9
50073,"KAISER FOUNDATION HOSPITAL AND REHAB CENTER",7076511000,VERDADEIRO,VERDADEIRO,94589,CA,VALLEJO,"975 SERENO DR",1,9
50075,"KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND",5107521000,VERDADEIRO,VERDADEIRO,94611,CA,OAKLAND,"275 W MACARTHUR BOULEVARD",1,9
50076,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO",4158332646,VERDADEIRO,VERDADEIRO,94115,CA,"SAN FRANCISCO","2425 GEARY BLVD",1,9
50077,"SCRIPPS MERCY HOSPITAL",6192948111,VERDADEIRO,VERDADEIRO,92103,CA,"SAN DIEGO","4077 5TH AVE",1,10
50078,"PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO",3108323311,VERDADEIRO,VERDADEIRO,90732,CA,"SAN PEDRO","1300 W 7TH ST",1,10
50082,"ST JOHNS REGIONAL MEDICAL CENTER",8059882500,VERDADEIRO,VERDADEIRO,93030,CA,OXNARD,"1600 N ROSE AVE",1,10
50084,"ST JOSEPH'S MEDICAL CENTER OF STOCKTON",2099432000,VERDADEIRO,VERDADEIRO,95204,CA,STOCKTON,"1800 N CALIFORNIA ST",1,8
50089,"COMMUNITY HOSPITAL OF SAN BERNARDINO",9098876333,VERDADEIRO,VERDADEIRO,92411,CA,"SAN BERNARDINO","1805 MEDICAL CENTER DRIVE",1,10
50090,"SONOMA VALLEY HOSPITAL",7079355000,VERDADEIRO,VERDADEIRO,95476,CA,SONOMA,"347 ANDRIEUX ST",1,1
50091,"COMMUNITY HOSPITAL OF HUNTINGTON PARK",3235831931,VERDADEIRO,VERDADEIRO,90255,CA,"HUNTINGTON PARK","2623 E SLAUSON AVE",1,6
50093,"SAINT AGNES MEDICAL CENTER",5594503000,VERDADEIRO,VERDADEIRO,93710,CA,FRESNO,"1303 E HERNDON AVE",1,8
50096,"WEST COVINA MEDICAL CENTER, INC",6263388481,FALSO,VERDADEIRO,91790,CA,"WEST COVINA","725 S ORANGE AVE",1,6
50099,"SAN ANTONIO REGIONAL HOSPITAL",7149852811,VERDADEIRO,VERDADEIRO,91786,CA,UPLAND,"999 SAN BERNARDINO ROAD",1,9
50100,"SHARP MEMORIAL HOSPITAL",8589393400,VERDADEIRO,VERDADEIRO,92123,CA,"SAN DIEGO","7901 FROST ST",1,9
50101,"SUTTER SOLANO MEDICAL CENTER",7075545280,VERDADEIRO,VERDADEIRO,94589,CA,VALLEJO,"300 HOSPITAL DR",1,10
50102,"PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER",9516882211,VERDADEIRO,VERDADEIRO,92503,CA,RIVERSIDE,"3865 JACKSON STREET",1,10
50103,"WHITE MEMORIAL MEDICAL CENTER",3232685000,VERDADEIRO,VERDADEIRO,90033,CA,"LOS ANGELES","1720 E CESAR AVENUE",1,8
50104,"SAINT FRANCIS MEDICAL CENTER",3109008900,VERDADEIRO,VERDADEIRO,90262,CA,LYNWOOD,"3630 EAST IMPERIAL HIGHWAY",1,8
50107,"MARIAN REGIONAL MEDICAL CENTER",8057393100,FALSO,VERDADEIRO,93454,CA,"SANTA MARIA","1400 E CHURCH ST",1,8
50108,"SUTTER MEDICAL CENTER, SACRAMENTO",9167338999,VERDADEIRO,VERDADEIRO,95816,CA,SACRAMENTO,"2825 CAPITOL AVENUE",1,10
50110,"LOMPOC VALLEY MEDICAL CENTER",8057373300,VERDADEIRO,VERDADEIRO,93436,CA,LOMPOC,"1515 E OCEAN AVENUE",1,1
50112,"SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL",3103194000,VERDADEIRO,VERDADEIRO,90404,CA,"SANTA MONICA","1250 16TH STREET",1,4
50113,"SAN MATEO MEDICAL CENTER",6505732222,VERDADEIRO,VERDADEIRO,94403,CA,"SAN MATEO","222 W 39TH AVE",1,3
50115,"PALOMAR HEALTH DOWNTOWN CAMPUS",7607393000,VERDADEIRO,VERDADEIRO,92025,CA,ESCONDIDO,"555 E VALLEY PARKWAY",1,1
50116,"NORTHRIDGE HOSPITAL MEDICAL CENTER",8188858500,VERDADEIRO,VERDADEIRO,91325,CA,NORTHRIDGE,"18300 ROSCOE BLVD",1,10
50118,"DOCTORS HOSPITAL OF MANTECA",2098233111,VERDADEIRO,VERDADEIRO,95336,CA,MANTECA,"1205 E NORTH STREET",1,9
50121,"ADVENTIST MEDICAL CENTER",2094107200,VERDADEIRO,VERDADEIRO,93230,CA,HANFORD,"115 MALL DRIVE",1,8
50122,"DAMERON HOSPITAL",2099445550,VERDADEIRO,VERDADEIRO,95203,CA,STOCKTON,"525 WEST ACACIA STREET",1,9
50124,"USC VERDUGO HILLS HOSPITAL",8187907100,VERDADEIRO,VERDADEIRO,91209,CA,GLENDALE,"1812 VERDUGO BLVD",1,10
50125,"REGIONAL MEDICAL CENTER OF SAN JOSE",4082595000,VERDADEIRO,VERDADEIRO,95116,CA,"SAN JOSE","225 N JACKSON AVENUE",1,8
50126,"VALLEY PRESBYTERIAN HOSPITAL",8187826600,VERDADEIRO,VERDADEIRO,91406,CA,"VAN NUYS","15107 VANOWEN ST",1,9
