id_class;id_hospital;rating;comentario;data_classificacao
520;110035;3;;2017-05-20
521;50174;4;;2017-05-20
522;90005;3;;2017-05-20
523;60003;3;;2017-05-20
524;20006;3;;2017-05-20
525;100175;3;;2017-05-20
526;100156;3;;2017-05-20
527;30122;3;;2017-05-20
528;100017;2;;2017-05-20
529;10055;4;;2017-05-20
530;110005;3;;2017-05-20
531;100290;3;;2017-05-20
532;50767;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
533;60112;4;;2017-05-20
534;10051;3;;2017-05-20
535;40010;4;;2017-05-20
536;110109;3;;2017-05-20
537;50295;2;;2017-05-20
538;101304;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
539;100154;3;;2017-05-20
540;70031;2;;2017-05-20
541;50727;2;;2017-05-20
542;100168;2;;2017-05-20
543;100177;4;;2017-05-20
544;50771;2;;2017-05-20
545;40011;3;;2017-05-20
546;10069;3;;2017-05-20
547;100034;3;;2017-05-20
548;60114;3;;2017-05-20
549;50690;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
550;50189;3;;2017-05-20
551;10033;3;;2017-05-20
552;50248;3;;2017-05-20
553;41322;2;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
554;100220;2;;2017-05-20
555;60096;4;;2017-05-20
556;100200;3;;2017-05-20
557;50573;4;;2017-05-20
558;20012;3;;2017-05-20
559;40001;3;;2017-05-20
560;110016;4;;2017-05-20
561;110101;3;;2017-05-20
562;100073;2;;2017-05-20
563;10109;3;;2017-05-20
564;10164;3;;2017-05-20
565;50746;1;;2017-05-20
566;50747;2;;2017-05-20
567;50096;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
568;60107;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
569;30078;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
570;53304;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
571;60023;3;;2017-05-20
572;50192;2;;2017-05-20
573;100047;2;;2017-05-20
574;30093;4;;2017-05-20
575;41300;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
576;100099;2;;2017-05-20
577;100051;2;;2017-05-20
578;40014;3;;2017-05-20
579;10006;2;;2017-05-20
580;60010;4;;2017-05-20
581;103301;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
582;31300;3;;2017-05-20
583;10046;3;;2017-05-20
584;60015;4;;2017-05-20
585;50110;2;;2017-05-20
586;50586;4;;2017-05-20
587;70040;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
588;30011;3;;2017-05-20
589;10118;3;;2017-05-20
590;10090;2;;2017-05-20
591;50128;2;;2017-05-20
592;50780;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
593;110092;3;;2017-05-20
594;50301;3;;2017-05-20
595;51318;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
596;50008;3;;2017-05-20
597;50777;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
598;10022;4;;2017-05-20
599;50281;4;;2017-05-20
600;50077;3;;2017-05-20
601;51306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
602;50272;4;;2017-05-20
603;70002;3;;2017-05-20
604;61318;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
605;110071;3;;2017-05-20
606;30007;4;;2017-05-20
607;31311;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
608;40027;3;;2017-05-20
609;30065;3;;2017-05-20
610;100157;2;;2017-05-20
611;70028;2;;2017-05-20
612;50236;2;;2017-05-20
613;40039;2;;2017-05-20
614;100307;3;;2017-05-20
615;50641;2;;2017-05-20
616;100288;1;;2017-05-20
617;100289;3;;2017-05-20
618;10129;2;;2017-05-20
619;50515;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
620;40029;3;;2017-05-20
621;51334;4;;2017-05-20
622;110164;3;;2017-05-20
623;41306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
624;50228;1;;2017-05-20
625;80006;4;;2017-05-20
626;50697;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
627;51321;3;;2017-05-20
628;50763;4;;2017-05-20
629;40041;3;;2017-05-20
630;10059;4;;2017-05-20
631;60124;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
632;50222;4;;2017-05-20
633;40067;2;;2017-05-20
634;50523;2;;2017-05-20
635;100236;3;;2017-05-20
636;50129;2;;2017-05-20
637;50770;3;;2017-05-20
638;50169;3;;2017-05-20
639;60004;3;;2017-05-20
640;21311;3;;2017-05-20
641;50125;2;;2017-05-20
642;100130;3;;2017-05-20
643;50014;2;;2017-05-20
644;50002;1;;2017-05-20
645;41323;3;;2017-05-20
646;101310;3;This hospital’s star rating only includes data reported on inpatient services;2017-05-20
647;61307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
648;10029;4;;2017-05-20
649;110083;3;;2017-05-20
650;101313;4;;2017-05-20
651;50336;2;;2017-05-20
652;100080;2;;2017-05-20
653;50678;3;;2017-05-20
654;70025;2;;2017-05-20
655;50334;4;;2017-05-20
656;61306;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
657;20024;3;;2017-05-20
658;100321;3;;2017-05-20
659;50067;3;;2017-05-20
660;100298;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
661;50024;3;;2017-05-20
662;50124;2;;2017-05-20
663;53310;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
664;70019;3;;2017-05-20
665;100254;2;;2017-05-20
666;100292;4;;2017-05-20
667;63301;0;Results are 0 for this reporting period;2017-05-20
668;100140;3;;2017-05-20
669;10086;4;;2017-05-20
670;100260;2;;2017-05-20
671;50782;0;Results are 0 for this reporting period;2017-05-20
672;30092;3;;2017-05-20
673;30123;4;;2017-05-20
674;50039;3;;2017-05-20
675;40137;2;;2017-05-20
676;53303;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
677;50047;3;;2017-05-20
678;61309;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
679;50761;2;;2017-05-20
680;50468;3;;2017-05-20
681;70016;3;;2017-05-20
682;50308;4;;2017-05-20
683;110024;3;;2017-05-20
684;40047;3;;2017-05-20
685;50191;3;;2017-05-20
686;100286;2;;2017-05-20
687;100327;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
688;41303;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
689;50441;4;;2017-05-20
690;50580;3;;2017-05-20
691;10139;3;;2017-05-20
692;100151;4;;2017-05-20
693;50570;4;;2017-05-20
694;100232;2;;2017-05-20
695;53308;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
696;100048;3;;2017-05-20
697;10148;3;;2017-05-20
698;31307;0;Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs;2017-05-20
699;50776;2;;2017-05-20
700;11305;3;;2017-05-20
701;50589;3;;2017-05-20
702;110113;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
703;10035;3;;2017-05-20
704;50028;3;;2017-05-20
705;50360;3;;2017-05-20
706;110079;1;;2017-05-20
707;50568;2;;2017-05-20
708;30137;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
709;100045;3;;2017-05-20
710;30112;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
711;10039;3;;2017-05-20
712;100223;3;;2017-05-20
713;50537;4;;2017-05-20
714;50204;3;;2017-05-20
715;50335;3;;2017-05-20
716;101309;3;;2017-05-20
717;30061;4;;2017-05-20
718;30055;2;;2017-05-20
719;21313;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
720;51307;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
721;10056;3;;2017-05-20
722;50704;3;;2017-05-20
723;50063;2;;2017-05-20
724;100124;3;;2017-05-20
725;61322;0;There are too few measures or measure groups reported to calculate a star rating or measure group score;2017-05-20
